kvk,naam,boekjaar,accountant,sbi,plaats
28076731,SPO WIJ de Venen,2016,Flynth,85201,
01169053,Stafbureau Noventa,2017,Flynth,85201,
24378279,Stebru Bouw B.V.,2016,Flynth,4120,
24462832,Stebru Bouwgroep B.V.,2015,Flynth,6630,
24462832,Stebru Bouwgroep B.V.,2016,Flynth,6630,
24462832,Stebru Bouwgroep B.V.,2017,Flynth,66300,
52385523,Stebru Ontwikkeling B.V.,2015,Flynth,4110,
52385523,Stebru Ontwikkeling B.V.,2016,Flynth,4110,
24379211,Stevi Beheer B.V.,2016,Flynth,64303,
41153297,Stg. Arb.markt en Opleiding in de Metalektro,2015,Flynth,94993,
41153297,Stg. Arb.markt en Opleiding in de Metalektro,2017,Flynth,94993,
34319180,Stichting Algemene Bijzondere Scholengroep Amsterdam,2015,Flynth,94995,
34319180,Stichting Algemene Bijzondere Scholengroep Amsterdam,2016,Flynth,94995,
09124577,Stichting Alliantie Voortgezet Onderwijs voor Nijmegen en het Land van Maas en Waal,2016,Flynth,8412,
